CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
4790,Lauren Owens,erichawkins@example.org,67,Male,Arieltown,13,Electronics,Headphones,511.2,2.86,7x24x42,4790,20/04/2022,$4901.65,Two-day,Pending,4790,689,488,2021-04-05,50,Maryport,8760,0,Johnson-Rodriguez,Port Robynmouth,
2356,Todd Carroll,davidray@example.com,32,Female,Jerryhaven,11,Clothing,Hats,220.79,5.34,7x27x27,2356,2023-08-24,£4750.3,Express,Shipped,2356,693,400,2021-10-15,73,West Laura,16554,0,Johnson-Rodriguez,Port Robynmouth,
1927,Amy Jones,daniel45@example.com,20,Male,Silvaberg,9,Furniture,Beds,816.48,44.47,37x46x31,1927,10-27-2021,€99.07,Two-day,Shipped,1927,221,341,2022-01-12,22,North Calvinbury,12781,2,Miller-Pearson,Clarkmouth,9.83
9330,David Calderon,williamsvictoria@example.net,32,Female,North Michelleview,4,Clothing,T-Shirts,403.7,15.37,19x35x14,9330,07-05-2023,£381.32,Standard,Cancelled,9330,741,173,2022-01-02,19,Veronicaview,14192,3,Johnson-Rodriguez,Katherineborough,7.4
3427,Jose Brown,jessicavelasquez@example.org,49,Female,Marcville,10,Electronics,Laptops,294.39,39.43,33x31x21,3427,04-13-2023,€2581.75,Two-day,Cancelled,3427,378,456,2020-09-08,5,East Coltonstad,13701,5,Morgan LLC,Port Robynmouth,1.23
3638,Vincent Chang,mliu@example.org,60,Female,Villaburgh,9,Furniture,Beds,779.5,22.35,8x36x25,3638,04-10-2022,$1937.68,Express,Delivered,3638,201,101,2022-07-23,283,North Johntown,5047,3,Johnson-Rodriguez,Katherineborough,7.4
1266,Brittany Carter,erin56@example.com,24,Male,North Sheilaville,0,Electronics,Smart Watches,452.05,11.56,11x31x48,1266,2023-05-29,$3705.15,Express,Pending,1266,184,485,2021-10-06,36,Hallburgh,13195,8,Parks-Gallegos,Jenkinsside,6.82
1560,Richard Allen,michealward@example.net,40,Male,Lake Davidside,12,Clothing,Dresses,993.98,29.22,30x47x19,1560,2022-09-24,€1266.64,Standard,Pending,1560,816,68,2022-04-18,29,New Allison,17525,0,Johnson-Rodriguez,Port Robynmouth,
7179,Bradley Hayes,robert94@example.net,41,Male,South Brianville,2,Electronics,Mobile Phones,942.44,17.43,46x35x38,7179,2022-08-13,$484.64,Express,Shipped,7179,859,90,2022-07-25,313,Calhounburgh,13946,7,Miller Group,Clarkmouth,6.56
4109,Beverly Kennedy,cwilliams@example.com,38,Female,East Victoria,9,Furniture,Beds,24.85,37.66,38x50x43,4109,03/02/2023,£540.34,Express,Pending,4109,973,134,2022-04-04,279,North Jeanettefurt,17976,4,Salas- Gonzalez and Todd,Jessicashire,2.35
7867,Timothy Richardson,samantha26@example.org,47,Female,East Catherine,16,Furniture,Tables,256.54,10.8,21x9x39,7867,2023-06-24,€941.04,Two-day,Shipped,7867,489,423,2021-08-19,428,East Sandrahaven,19705,4,Salas- Gonzalez and Todd,Jessicashire,2.35
4904,Timothy Bennett,rebekahhowell@example.com,57,Male,Davidchester,16,Furniture,Tables,486.0,15.62,50x23x28,4904,09/07/2023,€2133.95,Express,Delivered,4904,221,142,2021-05-11,332,East Richardview,18143,9,Johnson-Rodriguez,Katherineborough,7.81
7294,Kristen Stone,ryancurtis@example.com,50,Female,East Cheryl,0,Electronics,Smart Watches,815.2,14.5,14x1x2,7294,2021-08-13,€367.23,Express,Cancelled,7294,721,136,2021-08-05,76,New Michael,9842,9,Johnson-Rodriguez,Katherineborough,7.81
514,Joel Mcguire,martha35@example.org,23,Female,West Samanthastad,8,Clothing,Shoes,691.74,15.21,4x10x41,514,30/08/2021,€178.55,Two-day,Shipped,514,3,462,2022-08-06,35,Lake Edward,10470,4,Salas- Gonzalez and Todd,Jessicashire,2.35
894,Matthew Brewer,bakersamuel@example.com,39,Female,Crosbymouth,3,Furniture,Cabinets,944.44,24.34,45x46x13,894,18/04/2022,£253.13,Standard,Shipped,894,139,340,2022-03-17,468,Port Aimee,8059,0,Johnson-Rodriguez,Port Robynmouth,
21,Amanda Hanson,iwheeler@example.net,65,Male,New Sean,21,Furniture,Sofas,541.9,12.54,22x18x45,21,23/09/2021,$3661.15,Standard,Cancelled,21,835,100,2021-12-04,95,Lake Monique,18830,5,Morgan LLC,Port Robynmouth,1.23
899,Jeffery Nguyen,jason17@example.net,69,Male,Port Ryan,10,Electronics,Laptops,534.12,14.91,49x34x4,899,2021-08-02,£2922.45,Express,Shipped,899,325,59,2022-06-25,96,West Alicia,6904,4,Salas- Gonzalez and Todd,Jessicashire,2.35
207,Sarah Miller,fbradley@example.net,64,Male,East Brucestad,13,Electronics,Headphones,496.74,28.54,32x31x38,207,05-29-2022,$1046.12,Two-day,Cancelled,207,661,121,2021-07-16,157,Lake Jameston,10945,5,Morgan LLC,Port Robynmouth,1.23
458,Shawn Watson,greenkatie@example.net,29,Male,East Lindsay,16,Furniture,Tables,73.88,3.79,6x35x10,458,2021-07-27,$1905.08,Two-day,Pending,458,182,497,2022-02-23,455,Lake Monica,11049,7,Miller Group,Clarkmouth,6.56
2430,Marcus Tanner,robin30@example.com,69,Female,Johnsonhaven,6,Furniture,Chairs,936.17,38.32,9x35x36,2430,2022-04-05,€1648.44,Express,Delivered,2430,456,463,2022-07-15,116,North Juliehaven,19476,0,Johnson-Rodriguez,Port Robynmouth,
8442,Samuel Payne,tbranch@example.com,20,Male,North Martinfort,3,Furniture,Cabinets,996.57,34.17,1x15x15,8442,11-23-2022,$1436.16,Express,Cancelled,8442,862,326,2022-01-03,284,Lake Wendy,11671,0,Johnson-Rodriguez,Port Robynmouth,
3389,Paul Hansen,jessica65@example.net,43,Male,Port Lori,1,Electronics,Cameras,775.58,36.59,16x37x41,3389,04-15-2022,$3491.25,Two-day,Pending,3389,104,35,2021-08-18,182,Lake Christopher,10049,0,Johnson-Rodriguez,Port Robynmouth,
3911,Joshua Zimmerman,donna66@example.com,58,Male,South Erinstad,16,Furniture,Tables,872.35,44.24,21x26x41,3911,13/11/2020,$650.82,Standard,Cancelled,3911,927,201,2021-01-09,406,Port Meghanbury,9104,0,Johnson-Rodriguez,Port Robynmouth,
5383,Jacob Greene,jordanhoover@example.com,63,Female,Graceborough,21,Furniture,Sofas,130.09,13.73,24x30x42,5383,02-14-2022,£2480.85,Two-day,Pending,5383,982,290,2022-02-14,14,Burtonmouth,15203,9,Johnson-Rodriguez,Katherineborough,7.81
552,Dan Gibson,morgantonya@example.net,43,Male,Jonathanmouth,2,Electronics,Mobile Phones,641.29,39.25,41x19x41,552,01-02-2023,$2319.96,Standard,Pending,552,426,190,2020-10-25,454,North Kristinaton,5751,0,Johnson-Rodriguez,Port Robynmouth,
3144,Peggy Mason,jerryjimenez@example.net,40,Male,Palmershire,13,Electronics,Headphones,927.84,8.1,17x2x34,3144,13/08/2023,€2573.3,Standard,Delivered,3144,228,65,2021-10-12,417,New Anthonyfort,16631,6,Morgan LLC,New Marktown,2.48
6917,Sara Jones,lopezjoseph@example.com,66,Male,Thomasburgh,3,Furniture,Cabinets,337.29,18.89,9x18x48,6917,08-14-2022,€1152.0,Express,Delivered,6917,53,49,2021-04-25,35,Lake Edward,10470,7,Miller Group,Clarkmouth,6.56
2056,Lisa Wise,sheilajones@example.com,54,Male,Katherinefurt,16,Furniture,Tables,406.64,39.49,49x43x36,2056,2022-01-01,$2753.88,Two-day,Delivered,2056,126,138,2020-12-25,264,Mendozabury,15033,5,Morgan LLC,Port Robynmouth,1.23
1925,Daniel Smith,mitchellanthony@example.com,36,Male,Rasmussenmouth,11,Clothing,Hats,100.02,25.7,1x29x19,1925,08-22-2023,$2336.0,Standard,Shipped,1925,825,323,2021-06-26,188,West Jeremyberg,5869,0,Johnson-Rodriguez,Port Robynmouth,
634,Karen Hamilton,fzavala@example.com,24,Female,Christopherview,3,Furniture,Cabinets,956.26,39.29,13x45x14,634,06/09/2022,£385.33,Standard,Pending,634,965,323,2021-02-20,133,Adamville,9497,6,Morgan LLC,New Marktown,2.48
6082,Patrick Davis,uwilliams@example.org,25,Male,South Desireefort,4,Clothing,T-Shirts,149.27,16.7,30x10x45,6082,2022-03-15,£1176.45,Standard,Shipped,6082,625,182,2020-10-09,130,Jonesbury,8468,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
9269,Katherine Anthony,bradley24@example.org,34,Female,Julieport,10,Electronics,Laptops,583.14,37.31,39x2x34,9269,10-06-2021,£1748.04,Two-day,Pending,9269,403,159,2021-05-18,104,Martinezbury,14624,7,Miller Group,Clarkmouth,6.56
9677,Morgan Fisher,tonya64@example.org,29,Female,Westborough,3,Furniture,Cabinets,243.36,46.86,28x31x44,9677,18/03/2023,£671.56,Two-day,Pending,9677,495,240,2021-03-25,26,Davidberg,17694,3,Johnson-Rodriguez,Katherineborough,7.4
105,Alexandra Webb,andrewwebb@example.com,36,Female,Ashleyville,9,Furniture,Beds,813.93,32.35,2x46x29,105,04-03-2022,$338.3,Standard,Delivered,105,457,73,2021-01-14,133,Adamville,9497,3,Johnson-Rodriguez,Katherineborough,7.4
3041,Gregory Parker,patriciamorgan@example.org,66,Male,South Allisonberg,3,Furniture,Cabinets,911.11,19.17,26x21x49,3041,25/09/2020,€657.37,Standard,Pending,3041,629,489,2021-12-29,153,North Tracyborough,15164,5,Morgan LLC,Port Robynmouth,1.23
1709,Casey Savage,dawnwong@example.net,53,Male,Randyville,0,Electronics,Smart Watches,241.8,31.29,22x20x39,1709,2022-04-19,£1086.66,Two-day,Pending,1709,968,263,2021-04-28,455,Lake Monica,11049,0,Johnson-Rodriguez,Port Robynmouth,
89,Amber Chang,lisa11@example.com,47,Female,Lake Jessicaburgh,9,Furniture,Beds,647.6,11.76,31x26x25,89,02/03/2023,$712.36,Standard,Delivered,89,237,41,2021-02-04,39,New Samantha,8984,5,Morgan LLC,Port Robynmouth,1.23
7014,Erica Hickman,uburke@example.org,29,Male,Johnchester,10,Electronics,Laptops,136.75,17.21,48x50x19,7014,2022-09-10,£906.28,Express,Shipped,7014,981,370,2021-11-14,242,Wernerchester,19529,7,Miller Group,Clarkmouth,6.56
3174,James Wright,bdavis@example.com,57,Male,Port Ann,12,Clothing,Dresses,317.12,32.58,47x15x42,3174,27/11/2021,£1011.1,Express,Pending,3174,451,164,2021-09-10,492,Cainshire,18296,5,Morgan LLC,Port Robynmouth,1.23
917,Thomas Watson,wroberts@example.org,28,Female,New Bryanborough,6,Furniture,Chairs,639.14,42.62,36x38x7,917,08/05/2023,£2513.15,Standard,Pending,917,783,450,2021-01-10,288,Dickersonfurt,11478,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
7833,Betty West,charlene33@example.net,36,Male,Macdonaldfurt,1,Electronics,Cameras,976.93,26.8,8x30x9,7833,06-24-2021,€977.22,Express,Cancelled,7833,200,166,2022-01-20,442,Geoffreyport,8692,2,Miller-Pearson,Clarkmouth,9.83
6732,Sergio Simmons,carlsondaniel@example.net,47,Male,Brandonshire,9,Furniture,Beds,929.3,12.76,20x1x15,6732,05-23-2023,$1775.2,Standard,Cancelled,6732,21,89,2021-05-11,217,West Brandi,6374,5,Morgan LLC,Port Robynmouth,1.23
1949,Todd Thompson,moratodd@example.com,63,Male,East Crystalshire,10,Electronics,Laptops,463.61,43.55,36x48x6,1949,11-07-2021,€1732.3,Two-day,Shipped,1949,774,83,2021-12-11,87,New Leonard,5496,5,Morgan LLC,Port Robynmouth,1.23
6368,Amy Smith,brandon41@example.net,40,Male,South Traceyside,12,Clothing,Dresses,483.38,13.15,41x17x31,6368,2023-04-26,$660.72,Express,Cancelled,6368,930,158,2021-02-08,62,Castilloshire,7702,2,Miller-Pearson,Clarkmouth,9.83
1,Wanda Graham,brianfisher@example.com,65,Female,West Joshua,1,Electronics,Cameras,331.4,21.85,8x49x50,1,03-08-2021,£740.51,Two-day,Cancelled,1,549,254,2020-11-23,6,Dawnport,7291,2,Miller-Pearson,Clarkmouth,9.83
8032,Natalie Martin DDS,philipshort@example.net,70,Female,Angelashire,3,Furniture,Cabinets,837.71,42.98,49x11x2,8032,09-28-2020,£1125.22,Two-day,Delivered,8032,424,114,2021-09-16,182,Lake Christopher,10049,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
6047,Theresa Green,brownannette@example.net,53,Female,New Clinton,6,Furniture,Chairs,740.01,18.94,43x5x4,6047,30/05/2021,€1254.75,Standard,Delivered,6047,183,139,2020-11-25,440,Salinasmouth,16958,3,Johnson-Rodriguez,Katherineborough,7.4
2720,Denise Ross,jonathan19@example.com,27,Female,Tonyafurt,6,Furniture,Chairs,142.97,37.71,7x41x30,2720,07-26-2022,€1235.48,Two-day,Shipped,2720,466,392,2022-02-23,486,Lake Walterbury,5608,0,Johnson-Rodriguez,Port Robynmouth,
9811,Cindy Kemp,michael14@example.com,30,Female,Ashleyfurt,3,Furniture,Cabinets,675.5,36.97,6x43x18,9811,2022-09-27,£4044.4,Standard,Cancelled,9811,629,387,2021-08-09,443,West Morgan,7785,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
3117,Jessica Richardson,tim18@example.com,26,Male,Rachelfort,2,Electronics,Mobile Phones,267.82,38.62,24x33x19,3117,24/10/2022,$649.28,Standard,Shipped,3117,837,467,2021-07-09,416,South Jamiemouth,8387,4,Salas- Gonzalez and Todd,Jessicashire,2.35
9464,Daniel Watts,christineshort@example.org,49,Male,South Michellemouth,11,Clothing,Hats,216.44,35.43,19x33x23,9464,08-06-2022,€1300.08,Express,Cancelled,9464,109,87,2022-08-07,227,Jenniferborough,8982,2,Miller-Pearson,Clarkmouth,9.83
3762,Sherry Wheeler,hgriffith@example.com,21,Male,East Melissatown,6,Furniture,Chairs,563.53,0.79,25x30x14,3762,27/12/2020,£1367.2,Express,Cancelled,3762,389,223,2021-06-21,106,New Melanie,6702,3,Johnson-Rodriguez,Katherineborough,7.4
213,Daniel Wood,hensleyjoseph@example.com,40,Female,South Nicholeview,10,Electronics,Laptops,168.83,4.24,8x49x47,213,2021-06-09,€1404.09,Express,Shipped,213,69,445,2021-08-21,59,Port Jenniferborough,14199,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
778,Joseph Hill,zstanley@example.com,61,Female,Jonathanfurt,10,Electronics,Laptops,297.78,29.02,10x10x17,778,2023-03-31,$1041.57,Standard,Pending,778,196,38,2021-08-07,216,Port Christopher,13146,9,Johnson-Rodriguez,Katherineborough,7.81
3496,Craig Koch,christiansullivan@example.net,42,Female,New Mitchellshire,13,Electronics,Headphones,838.66,14.69,7x8x30,3496,2021-03-23,€982.38,Two-day,Cancelled,3496,60,85,2022-01-07,342,North Jennahaven,11583,5,Morgan LLC,Port Robynmouth,1.23
8816,Deborah Simmons,lauren79@example.com,50,Female,Lake Rachaelshire,16,Furniture,Tables,430.44,6.27,8x12x36,8816,09/04/2022,$3418.6,Two-day,Shipped,8816,379,394,2021-10-26,303,Mariaburgh,14031,9,Johnson-Rodriguez,Katherineborough,7.81
2043,Kimberly Walker DDS,amanda67@example.com,43,Female,Connieborough,10,Electronics,Laptops,733.86,28.38,27x21x10,2043,30/06/2022,£1835.48,Two-day,Cancelled,2043,760,409,2021-04-17,293,Port James,18189,0,Johnson-Rodriguez,Port Robynmouth,
5420,Kelly Webb,margaretdecker@example.com,20,Male,South Johnport,12,Clothing,Dresses,648.61,38.29,50x41x3,5420,2021-12-15,€2056.4,Standard,Delivered,5420,444,157,2021-10-05,204,North Monicaville,14702,2,Miller-Pearson,Clarkmouth,9.83
6154,Marvin Reed,choidrew@example.com,23,Male,New Kimberlystad,8,Clothing,Shoes,29.15,11.19,31x17x48,6154,06-16-2021,$1467.44,Standard,Cancelled,6154,999,497,2022-07-14,53,Davidmouth,13536,8,Parks-Gallegos,Jenkinsside,6.82
8357,Todd Gonzales,danielharvey@example.net,45,Male,Adamshire,21,Furniture,Sofas,67.53,49.55,29x28x5,8357,05-27-2023,£1421.56,Standard,Pending,8357,972,130,2021-07-11,410,South Annberg,7512,0,Johnson-Rodriguez,Port Robynmouth,
8706,Seth Miller,gwilson@example.com,58,Female,Greenhaven,12,Clothing,Dresses,482.58,9.32,10x37x7,8706,11-05-2020,$572.58,Two-day,Shipped,8706,602,186,2020-11-28,191,Franklinville,6323,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
8465,Cindy Smith,mbeard@example.com,48,Female,Mitchellhaven,8,Clothing,Shoes,886.39,26.06,15x15x33,8465,07-17-2023,€2017.47,Two-day,Cancelled,8465,766,347,2021-10-30,255,North Kim,18260,4,Salas- Gonzalez and Todd,Jessicashire,2.35
4167,Melissa Jackson,kevin96@example.com,42,Male,Michaelland,1,Electronics,Cameras,395.11,42.51,5x11x42,4167,09/12/2022,$1371.44,Two-day,Delivered,4167,940,181,2020-09-27,110,West Angel,6892,7,Miller Group,Clarkmouth,6.56
3788,Alejandro Warren,nmalone@example.com,24,Female,New Kevin,1,Electronics,Cameras,366.25,31.3,11x29x9,3788,01/07/2023,$31.04,Express,Cancelled,3788,691,295,2022-07-06,134,Juliestad,9919,9,Johnson-Rodriguez,Katherineborough,7.81
583,Robert Gordon,paula47@example.com,52,Female,New Jenniferfurt,48,Clothing,Jeans,8.2,24.8,3x36x18,583,11-27-2021,€1429.92,Two-day,Delivered,583,110,71,2022-08-30,342,North Jennahaven,11583,0,Johnson-Rodriguez,Port Robynmouth,
9910,Theresa Goodwin,lhenderson@example.net,70,Female,Ashleyfurt,1,Electronics,Cameras,271.55,1.67,25x31x35,9910,27/07/2023,€997.07,Express,Cancelled,9910,845,476,2020-12-17,4,New Robert,16110,7,Miller Group,Clarkmouth,6.56
9985,Ricardo Sanders,blakeapril@example.com,52,Female,Nataliebury,0,Electronics,Smart Watches,100.78,7.27,39x18x44,9985,15/01/2023,£157.32,Standard,Pending,9985,643,160,2022-04-11,198,Port Timothyport,16452,6,Morgan LLC,New Marktown,2.48
116,Mike Ryan,bobby84@example.org,36,Male,Jenniferton,1,Electronics,Cameras,145.08,2.85,49x25x36,116,04-25-2023,$1413.58,Two-day,Pending,116,847,97,2021-11-04,369,North Melanie,17528,0,Johnson-Rodriguez,Port Robynmouth,
6644,Adam Hartman,jacob05@example.org,48,Female,New Cassie,0,Electronics,Smart Watches,715.44,7.84,30x12x30,6644,12-24-2022,£4097.1,Express,Cancelled,6644,2,22,2022-03-31,351,Tylerland,17744,0,Johnson-Rodriguez,Port Robynmouth,
9032,Jessica Serrano,kim95@example.net,59,Male,Lake Valeriechester,12,Clothing,Dresses,707.71,4.34,7x16x46,9032,2022-04-30,€2721.66,Standard,Delivered,9032,721,351,2021-03-23,420,Jillville,18538,5,Morgan LLC,Port Robynmouth,1.23
9950,Michael Chapman,lozanojason@example.com,27,Female,Port Jenniferberg,8,Clothing,Shoes,410.24,8.92,21x2x34,9950,16/01/2021,€391.22,Express,Shipped,9950,53,163,2020-10-12,348,North Jessicashire,6141,2,Miller-Pearson,Clarkmouth,9.83
9805,Jerry Woodward,billy18@example.net,33,Female,Rickytown,6,Furniture,Chairs,639.93,4.12,3x17x25,9805,15/05/2023,€453.02,Standard,Cancelled,9805,151,156,2021-03-05,102,East Sandramouth,15189,5,Morgan LLC,Port Robynmouth,1.23
1763,Michelle Gomez,bradleygregory@example.com,31,Female,South Jeremy,13,Electronics,Headphones,981.09,17.61,38x36x40,1763,01-02-2022,€283.02,Two-day,Delivered,1763,806,232,2021-08-28,462,New Juliechester,9044,9,Johnson-Rodriguez,Katherineborough,7.81
1875,Ashley Freeman,samantha97@example.net,61,Male,Alvarezfurt,2,Electronics,Mobile Phones,531.89,32.31,18x6x9,1875,18/05/2021,$4954.0,Standard,Shipped,1875,82,135,2022-07-13,240,Port Marilyn,14392,5,Morgan LLC,Port Robynmouth,1.23
3224,Jessica Nelson,barberjennifer@example.org,21,Male,South Juan,0,Electronics,Smart Watches,922.43,13.16,28x3x8,3224,01-14-2021,£3050.08,Two-day,Pending,3224,178,369,2021-05-27,238,South Jamie,15423,3,Johnson-Rodriguez,Katherineborough,7.4
526,Jerry Harris,keith62@example.org,31,Male,East Lori,0,Electronics,Smart Watches,702.65,33.19,11x13x34,526,11/12/2021,$764.0,Two-day,Cancelled,526,46,441,2022-02-05,0,Maryside,12003,8,Parks-Gallegos,Jenkinsside,6.82
7725,Jason Shepherd,bethbaker@example.com,69,Male,West Carlosfort,21,Furniture,Sofas,600.83,13.95,25x20x3,7725,08-08-2021,£519.06,Express,Pending,7725,883,221,2021-06-10,198,Port Timothyport,16452,2,Miller-Pearson,Clarkmouth,9.83
2946,Cynthia Green,chris85@example.com,46,Female,Williamstad,11,Clothing,Hats,668.85,20.17,32x40x42,2946,12/07/2023,€1557.36,Standard,Delivered,2946,956,185,2021-06-25,112,Theodorestad,14749,3,Johnson-Rodriguez,Katherineborough,7.4
4473,Janet Ramirez,michaelsawyer@example.com,42,Female,Mckaytown,16,Furniture,Tables,830.48,10.9,13x21x12,4473,05-28-2023,£2179.02,Two-day,Cancelled,4473,927,471,2021-09-27,222,West Kristen,11070,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
5655,William Franco,mbarnett@example.org,60,Male,Johnsbury,12,Clothing,Dresses,45.46,36.28,32x9x17,5655,2021-05-29,€1523.45,Two-day,Pending,5655,883,283,2022-05-14,154,Lake Joshua,16444,7,Miller Group,Clarkmouth,6.56
6059,Jennifer Rhodes,samantharoman@example.com,46,Male,Harrisview,4,Clothing,T-Shirts,457.79,38.97,17x27x16,6059,10/10/2022,$364.46,Two-day,Shipped,6059,340,278,2020-09-24,255,North Kim,18260,8,Parks-Gallegos,Jenkinsside,6.82
959,Victoria Richardson,harrisdebbie@example.com,21,Male,Matthewport,4,Clothing,T-Shirts,849.36,32.43,3x44x33,959,12-13-2020,£224.29,Express,Shipped,959,177,63,2022-02-16,404,Contrerasmouth,18304,8,Parks-Gallegos,Jenkinsside,6.82
6342,Charles Harris,marygreen@example.org,67,Male,East Jay,9,Furniture,Beds,568.68,11.31,36x29x42,6342,05-04-2021,€179.95,Two-day,Delivered,6342,236,489,2021-11-11,48,Heathermouth,17570,7,Miller Group,Clarkmouth,6.56
3633,Andrea Higgins,wlarson@example.org,57,Female,Arnoldbury,0,Electronics,Smart Watches,785.28,46.48,39x47x17,3633,09/10/2021,€1622.1,Express,Shipped,3633,208,77,2021-05-18,164,Austinland,7259,9,Johnson-Rodriguez,Katherineborough,7.81
1050,Nicole Harris,diazkaitlyn@example.com,103,Female,Lake Stacyhaven,16,Furniture,Tables,381.32,47.09,26x29x20,1050,07-31-2023,$4772.1,Express,Pending,1050,172,463,2022-06-20,354,Watersfort,14937,7,Miller Group,Clarkmouth,6.56
3380,Ms. Nicole Fletcher,natalie40@example.net,44,Female,New Savannah,6,Furniture,Chairs,529.45,40.05,39x8x48,3380,02-27-2023,€526.24,Two-day,Delivered,3380,395,58,2021-06-01,358,East Tylerbury,8715,4,Salas- Gonzalez and Todd,Jessicashire,2.35
3676,Cindy Bell,smithallison@example.org,35,Female,Brendaland,21,Furniture,Sofas,270.1,38.81,18x10x12,3676,12-24-2022,€1533.92,Standard,Cancelled,3676,882,101,2022-07-25,171,West Williamfort,7879,2,Miller-Pearson,Clarkmouth,9.83
5776,Kristi Jacobs,jody82@example.net,54,Male,Seanmouth,3,Furniture,Cabinets,266.65,36.11,50x50x22,5776,05/09/2020,$1624.55,Express,Cancelled,5776,838,432,2020-11-04,18,West Jasonshire,14204,6,Morgan LLC,New Marktown,2.48
9044,Teresa Cervantes,hubbardluis@example.net,37,Female,Michaelbury,3,Furniture,Cabinets,117.3,19.4,32x36x1,9044,01/09/2022,$85.04,Standard,Delivered,9044,632,238,2021-04-20,258,Staceyfort,11290,7,Miller Group,Clarkmouth,6.56
6573,Jessica Wyatt,chelsea67@example.net,69,Male,East Yesenia,0,Electronics,Smart Watches,794.49,11.95,36x10x36,6573,03-26-2021,€2957.96,Express,Cancelled,6573,65,277,2022-04-20,123,Brownport,10349,4,Salas- Gonzalez and Todd,Jessicashire,2.35
5179,Brenda Murphy,alexander55@example.org,52,Female,North Timothybury,13,Electronics,Headphones,191.56,19.72,14x17x41,5179,17/02/2022,$1158.66,Express,Pending,5179,164,340,2021-04-17,325,Walkerborough,5152,0,Johnson-Rodriguez,Port Robynmouth,
1607,Melanie Meyers,amanda00@example.org,21,Female,North Lauren,8,Clothing,Shoes,927.06,12.32,7x36x36,1607,12/11/2021,€1066.98,Two-day,Pending,1607,176,256,2021-11-17,188,West Jeremyberg,5869,2,Miller-Pearson,Clarkmouth,9.83
3610,Daniel Wright,lmartin@example.com,18,Male,Taylorport,13,Electronics,Headphones,402.88,46.73,36x43x12,3610,30/06/2022,$1298.96,Standard,Pending,3610,509,141,2020-12-14,152,Perryhaven,18114,6,Morgan LLC,New Marktown,2.48
9757,Stephanie Robinson,saraandrade@example.net,70,Female,New Melaniefurt,4,Clothing,T-Shirts,205.37,13.32,7x40x34,9757,2023-01-27,£2151.55,Express,Shipped,9757,416,101,2021-04-07,177,Griffinberg,7721,6,Morgan LLC,New Marktown,2.48
6635,Nathan Lopez,billy21@example.net,67,Male,East Thomas,2,Electronics,Mobile Phones,693.2,20.95,12x29x14,6635,17/06/2023,€533.25,Express,Shipped,6635,234,408,2021-09-02,345,Olsonton,6631,6,Morgan LLC,New Marktown,2.48
9996,Andrew Frye,coopermallory@example.com,43,Female,East Roberto,10,Electronics,Laptops,7.06,44.54,50x46x18,9996,08-16-2021,€216.89,Express,Cancelled,9996,369,177,2020-11-27,52,North Mary,19446,1,Salas- Gonzalez and Todd,Patriciaberg,8.21
791,Scott Anderson,gregory64@example.net,36,Female,Hannaville,10,Electronics,Laptops,138.69,12.79,2x6x39,791,22/04/2022,€2191.9,Two-day,Cancelled,791,79,478,2022-02-05,328,North Jenniferburgh,10835,4,Salas- Gonzalez and Todd,Jessicashire,2.35
3056,Natalie Mitchell,murraydaniel@example.net,63,Male,North Monicamouth,16,Furniture,Tables,193.2,9.98,41x1x27,3056,06/03/2021,£762.32,Express,Pending,3056,843,52,2021-11-22,311,Andreaberg,5699,2,Miller-Pearson,Clarkmouth,9.83
1980,Brian Reynolds MD,sydneyroberson@example.net,23,Female,Michaelchester,4,Clothing,T-Shirts,659.96,34.86,16x38x5,1980,18/06/2021,€1546.94,Two-day,Delivered,1980,992,382,2022-07-01,303,Mariaburgh,14031,3,Johnson-Rodriguez,Katherineborough,7.4
3598,Mrs. Lindsay Myers MD,jeffrey65@example.net,32,Male,South Jonathanmouth,13,Electronics,Headphones,420.93,43.96,16x7x45,3598,26/08/2022,€467.64,Two-day,Pending,3598,913,462,2021-10-23,168,West Tracey,10014,3,Johnson-Rodriguez,Katherineborough,7.4
933,Thomas Mcgrath,sydneynelson@example.net,20,Male,West Maureenbury,1,Electronics,Cameras,119.79,18.31,50x12x24,933,08-27-2023,$3399.75,Standard,Delivered,933,519,249,2022-01-16,130,Jonesbury,8468,6,Morgan LLC,New Marktown,2.48
7424,Troy Padilla,kristinalee@example.com,29,Male,South Edward,1,Electronics,Cameras,862.41,40.2,49x15x19,7424,20/10/2022,$651.28,Standard,Pending,7424,394,35,2021-08-05,243,East Evan,17827,3,Johnson-Rodriguez,Katherineborough,7.4
5626,Bobby Hughes,ybennett@example.net,19,Male,Johnton,16,Furniture,Tables,883.47,13.49,36x32x36,5626,11-15-2022,£2723.04,Express,Pending,5626,279,253,2020-09-04,61,Johnchester,14106,3,Johnson-Rodriguez,Katherineborough,7.4
